drug_name,pubchem_id,smile,micro_name,micro_tid,dis_Sname,dis_MESH
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,"Diabetes Mellitus, Type 2",MESH:D003924
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Mollicutes,31969,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Clostridiales,186802,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Verrucomicrobia,74201,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,"Colitis, Ulcerative",MESH:D003093
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Thyroid Neoplasms,MESH:D013964
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Thyroid Neoplasms,MESH:D013964
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Thyroid Neoplasms,MESH:D013964
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Thyroid Neoplasms,MESH:D013964
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,Thyroid Neoplasms,MESH:D013964
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Clostridiales,186802,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Verrucomicrobia,74201,Liver Neoplasms,MESH:D008113
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Coronary Disease,MESH:D003327
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Coronary Disease,MESH:D003327
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Clostridiales,186802,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Verrucomicrobia,74201,"Diabetes Mellitus, Type 1",MESH:D003922
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Ovarian Neoplasms,MESH:D010051
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,Obesity,MESH:D009765
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Sjogren's Syndrome,MESH:D012859
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,Fibrosis,MESH:D005355
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Fibrosis,MESH:D005355
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Fibrosis,MESH:D005355
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Fibrosis,MESH:D005355
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Autism Spectrum Disorder,MESH:D000067877
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Autism Spectrum Disorder,MESH:D000067877
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Autism Spectrum Disorder,MESH:D000067877
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Autism Spectrum Disorder,MESH:D000067877
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,Autism Spectrum Disorder,MESH:D000067877
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Hypertension,MESH:D006973
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,Hypertension,MESH:D006973
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Mollicutes,31969,Hypertension,MESH:D006973
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Hypertension,MESH:D006973
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Hypertension,MESH:D006973
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Liver Cirrhosis,MESH:D008103
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Liver Cirrhosis,MESH:D008103
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Liver Cirrhosis,MESH:D008103
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Cardiovascular Diseases,MESH:D002318
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Microbacterium,33882,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Mollicutes,31969,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Clostridiales,186802,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroides ovatus,28116,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Cetobacterium somerae,188913,Colorectal Neoplasms,MESH:D015179
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Schizophrenia,MESH:D012559
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Methanobrevibacter,2172,Schizophrenia,MESH:D012559
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Schizophrenia,MESH:D012559
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Microbacterium,33882,Lung Neoplasms,MESH:D008175
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bifidobacterium,1678,Lung Neoplasms,MESH:D008175
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Lung Neoplasms,MESH:D008175
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Lung Neoplasms,MESH:D008175
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Lung Neoplasms,MESH:D008175
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Coronary Artery Disease,MESH:D003324
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Erysipelotrichaceae,128827,Coronary Artery Disease,MESH:D003324
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Coronary Artery Disease,MESH:D003324
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Coronary Artery Disease,MESH:D003324
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Coronary Artery Disease,MESH:D003324
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Prevotellaceae,171552,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Oscillospira,119852,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Hyphomicrobium,81,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Microbacterium,33882,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Actinobacteria,1760,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Mollicutes,31969,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Akkermansia,239934,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Ruminococcaceae,541000,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Clostridiales,186802,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Bacteroidetes,976,Breast Neoplasms,MESH:D001943
Bisphenol A,6623,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Neisseriaceae,481,Breast Neoplasms,MESH:D001943
Cephazolin,33255,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,Bacteroides,816,Urinary Bladder Neoplasms,MESH:D001749
Cephazolin,33255,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,Clostridium,1485,Urinary Bladder Neoplasms,MESH:D001749
Cephazolin,33255,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,Staphylococcus aureus,1280,Osteomyelitis,MESH:D010019
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Haemophilus influenzae,727,Sinusitis,MESH:D012852
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Haemophilus influenzae,727,Pneumonia,MESH:D011014
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Stenotrophomonas maltophilia,40324,Pneumonia,MESH:D011014
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Haemophilus influenzae,727,Cystic Fibrosis,MESH:D003550
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Stenotrophomonas maltophilia,40324,Cystic Fibrosis,MESH:D003550
Ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Haemophilus influenzae,727,Osteomyelitis,MESH:D010019
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Clostridium sp.,1506,Stevens-Johnson Syndrome,MESH:D013262
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Dorea formicigenerans,39486,Inflammatory Bowel Diseases,MESH:D015212
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Ruminococcus bromii,40518,Inflammatory Bowel Diseases,MESH:D015212
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Clostridium sp.,1506,Liver Neoplasms,MESH:D008113
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Roseburia intestinalis,166486,Fibrosis,MESH:D005355
Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,Clostridium sp.,1506,Fibrosis,MESH:D005355
Syringic acid,10742,COC1=CC(=CC(=C1O)OC)C(=O)O,Escherichia coli,562,Colorectal Neoplasms,MESH:D015179
Phenoxyethanol,31236,C1=CC=C(C=C1)OCCO,Klebsiella,570,"Dermatitis, Atopic",MESH:D003876
Oxaprozin,4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,Clostridium sp.,1506,Stevens-Johnson Syndrome,MESH:D013262
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Lactobacillus,1578,Diarrhea,MESH:D003967
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Escherichia coli,562,Pyelonephritis,MESH:D011704
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Lactobacillus,1578,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Escherichia coli,562,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Staphylococcus,1279,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Pseudomonas,286,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Bacteroides,816,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Enterococcus,1350,Cystic Fibrosis,MESH:D003550
Fosfomycin,446987,CC1C(O1)P(=O)(O)O,Clostridium,1485,Cystic Fibrosis,MESH:D003550
Thioridazine hydrochloride,66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,Bacteroides uniformis,820,Attention Deficit Disorder with Hyperactivity,MESH:D001289
Thioridazine hydrochloride,66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,Bacteroides thetaiotaomicron,818,Hypertension,MESH:D006973
Thioridazine hydrochloride,66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,Clostridium perfringens,1502,Schizophrenia,MESH:D012559
Famotidine,5702160,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,Coprococcus comes,410072,Cholestasis,MESH:D002779
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Mouth Neoplasms,MESH:D009062
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Firmicutes,1239,Mouth Neoplasms,MESH:D009062
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Actinobacteria,1760,Mouth Neoplasms,MESH:D009062
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Ischemia,MESH:D007511
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Colonic Neoplasms,MESH:D003110
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Colorectal Neoplasms,MESH:D015179
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Firmicutes,1239,Colorectal Neoplasms,MESH:D015179
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Actinobacteria,1760,Colorectal Neoplasms,MESH:D015179
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Lung Neoplasms,MESH:D008175
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Firmicutes,1239,Lung Neoplasms,MESH:D008175
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Actinobacteria,1760,Lung Neoplasms,MESH:D008175
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Pancreatic Neoplasms,MESH:D010190
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Firmicutes,1239,Pancreatic Neoplasms,MESH:D010190
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Proteobacteria,1224,Breast Neoplasms,MESH:D001943
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Firmicutes,1239,Breast Neoplasms,MESH:D001943
carmustine,2578,C(CCl)NC(=O)N(CCCl)N=O,Actinobacteria,1760,Breast Neoplasms,MESH:D001943
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Roseburia hominis,301301,"Colitis, Ulcerative",MESH:D003093
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Bifidobacterium longum,216816,"Colitis, Ulcerative",MESH:D003093
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Veillonella parvula,29466,"Colitis, Ulcerative",MESH:D003093
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Clostridium perfringens,1502,"Arthritis, Rheumatoid",MESH:D001172
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Bifidobacterium longum,216816,Diarrhea,MESH:D003967
Cyclosporin A,5284373,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,Bifidobacterium longum,216816,Obesity,MESH:D009765
