,MESH:D003967,MESH:D006333,MESH:D000544,MESH:D006973,MESH:D013281,MESH:D002779,MESH:D001528,MESH:D007511,MESH:D008113,MESH:D009765,MESH:D008103,MESH:D011225,MESH:D005356,MESH:D011014,MESH:D010033,MESH:D013262,MESH:D007239,MESH:D012852,MESH:D014397,MESH:D001281,MESH:D029424,MESH:D011695,MESH:D004415,MESH:D003424,MESH:D015212,MESH:D001987,MESH:D003093,MESH:D003092,MESH:D010195,MESH:D000292,MESH:D003110,MESH:D006501,MESH:D000437,MESH:D001927,MESH:D010518,MESH:D005757,MESH:D003015,MESH:D004697,MESH:D006069,MESH:D001289,MESH:D008180,MESH:D012559,MESH:D018805,MESH:D004696,MESH:D010051,MESH:D001943,MESH:D005355,MESH:D005221,MESH:D015179,MESH:D012393,MESH:D000152,MESH:D001172,MESH:D008175,MESH:D003876,MESH:D003327,MESH:D006528,MESH:D001249,MESH:D013274,MESH:D001749,MESH:D008881,MESH:D050197,MESH:D006967,MESH:D000083242,MESH:D005759,MESH:D002546,MESH:D009080,MESH:D010190,MESH:D003324,MESH:D010300,MESH:D001171,MESH:D003731,MESH:D003924,MESH:D016640,MESH:D009157,MESH:D009103,MESH:D002446,MESH:D011565,MESH:D015209,MESH:D000690,MESH:D003550,MESH:D012004,MESH:D009062,MESH:D065626,MESH:D010610,MESH:D009845,MESH:D004938,MESH:D002583,MESH:D007822,MESH:D047928,MESH:D014062,MESH:D011704,MESH:D006980,MESH:D013927,MESH:D017497,MESH:D019693,MESH:D006816,MESH:D013119,MESH:D003248,MESH:D015658,MESH:D006943,MESH:D010024,MESH:D013964,MESH:D003922,MESH:D012859,MESH:D000067877,MESH:D002318,MESH:D010019,MESH:D001321,MESH:D000163,MESH:D054198,MESH:D000086382,MESH:D018442,MESH:D002481,MESH:D004761,MESH:D014552,MESH:D002292,MESH:D007669,MESH:D045169,MESH:D006949,MESH:D001170,MESH:D001714,MESH:D011471,MESH:D011085,MESH:D012595,MESH:D051436,MESH:D006526,MESH:D020345,MESH:D006258,MESH:D003865,MESH:D052878,MESH:D053713,MESH:D006509,MESH:D016889,MESH:D018856,MESH:D014890,MESH:D010392,MESH:D016585,MESH:D056586,MESH:D007918,MESH:D013167,MESH:D015352,MESH:D024821,MESH:D017726,MESH:D015535,MESH:D007634,MESH:D008105,MESH:D014376,MESH:D010510,MESH:D011236,MESH:D015817,MESH:D010003,MESH:D013585,MESH:D000077195,MESH:D010505,MESH:D005706
MESH:D002318,0.0,0.45455,0.0,0.45455,0.0,0.0,0.093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23684,0.0,0.079646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24324,0.0,0.0,0.0,0.0,0.0,0.3617,0.0,0.21656,0.0,0.21656,0.17308,0.0,0.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042857,0.057971,0.0,0.0,0.27027,0.046512,0.047128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054,0.0,0.0,0.0,0.0,0.0,0.0,0.05618,0.047059,0.028986,0.0,0.0,0.0,0.10619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039409,0.0,0.0,0.0,0.0,0.022989,0.0,0.10169,0.0,0.0,0.016667,0.0,0.0,1.0,0.0,0.020101,0.0,0.028571,0.0,0.047337,0.030303,0.071429,0.0,0.0,0.054983,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.034286,0.0,0.0,0.0,0.0,0.0,0.034286,0.0,0.0,0.0,0.0,0.039735,0.0,0.045897,0.047776,0.0,0.0,0.029412,0.047619,0.0,0.0,0.047354,0.0,0.0,0.11321,0.052632,0.069767,0.0,0.0,0.0
MESH:D001321,0.0,0.0,0.024793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032967,0.0,0.0,0.0,0.0,0.0,0.0,0.14754,0.0,0.084746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D000163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055249,0.0,0.018721,0.0,0.0095579,0.070175,0.016925,0.017033,0.0,0.0,0.008879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03177,0.0,0.0,0.0,0.0,0.0,0.0,0.01105,0.017021,0.078306,0.0,0.020236,0.0,0.033841,0.0,0.010033,0.0,0.0,0.0,0.0,0.0,0.0,0.016925,0.0,0.010568,0.0,0.0,0.0085349,0.0,0.0053135,0.0,0.0,0.037807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016925,0.0,0.0,0.0075873,0.0096502,0.0091047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013657,0.0,0.0078918,0.0,0.0036765,0.0,0.0024555,0.0,0.0,0.015564,0.020033,0.0,0.0,0.0,0.69335,0.0,0.0,0.0,0.018321,0.0094675,0.0,0.0,0.020101,0.0,1.0,0.0082531,0.035669,0.0067064,0.01707,0.0075529,0.041369,0.0029155,0.0028791,0.03811,0.0,0.033956,0.0,0.012571,0.0061644,0.0,0.0041096,0.097902,0.0,0.0,0.0,0.013783,0.013657,0.083916,0.0088496,0.004491,0.011019,0.020101,0.02099,0.0,0.0078017,0.0,0.0,0.0,0.031048,0.0,0.0,0.0,0.0082645,0.0,0.0,0.034662,0.0,0.0,0.0,0.0,0.0
MESH:D054198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014634,0.0,0.0,0.0,0.0,0.0,0.0,0.0099668,0.0,0.0,0.0,0.0,0.0,0.027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027933,0.0,0.0,0.0,0.0090634,0.027624,0.0,0.0,0.0051458,0.0,0.0,0.021097,0.0097087,0.011494,0.0,0.020576,0.008547,0.0084746,0.0056657,0.0,0.0,0.061224,0.0,0.0,0.0,0.07109,0.011673,0.0,0.0,0.021097,0.0,0.0,0.0,0.020202,0.009434,0.0,0.0,0.0,0.0,0.0,0.0045413,0.016575,0.0,0.008547,0.0,0.011407,0.0046012,0.0077519,0.0,0.0096154,0.0,0.0,0.0,0.0,0.027473,0.0,0.0,0.0,0.015337,0.0,0.0,0.0131,0.02381,0.0098361,0.0,0.0,0.0,0.0,0.0082531,1.0,0.0,0.10092,0.0,0.0,0.0,0.011335,0.0,0.0,0.0,0.0,0.0,0.00625,0.012121,0.0,0.0,0.0,0.0,0.033113,0.0,0.0,0.0,0.0,0.0053957,0.0,0.01222,0.027624,0.0,0.02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032609,0.0,0.0084746
MESH:D000086382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43534,0.0,0.0,0.10714,0.11654,0.15545,0.0,0.042254,0.0,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.024793,0.0,0.0,0.0,0.0,0.0,0.0,0.016393,0.022727,0.013289,0.0,0.0,0.0,0.048309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.0,0.0,0.0,0.041825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017422,0.0,0.0,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571,0.0,0.035669,0.0,1.0,0.0,0.022814,0.010309,0.038168,0.0,0.0,0.27349,0.0,0.048544,0.0,0.0,0.0,0.0,0.0,0.063197,0.0,0.0,0.0,0.0,0.0,0.04461,0.0,0.0,0.032787,0.0,0.016327,0.046154,0.011557,0.0,0.0,0.0,0.040268,0.0,0.0,0.0,0.012245,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
MESH:D018442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014124,0.0,0.0,0.0,0.0,0.0,0.0,0.0082418,0.0,0.0,0.0,0.0,0.0,0.011475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028146,0.0,0.0,0.0,0.0082508,0.029412,0.0,0.0,0.0037951,0.0,0.0,0.020335,0.008427,0.0096567,0.0,0.016279,0.006068,0.0072115,0.0046154,0.0,0.0,0.069328,0.0,0.0,0.0,0.069672,0.010917,0.0,0.0,0.020335,0.0,0.0,0.0,0.017658,0.0067935,0.0,0.0,0.0,0.0,0.0,0.0030334,0.01634,0.0,0.0072816,0.0,0.010638,0.0033557,0.0065217,0.0,0.0083333,0.0,0.0,0.0,0.0,0.027597,0.0,0.0,0.0,0.014262,0.0,0.0,0.012438,0.023352,0.0081227,0.0,0.0,0.0,0.0,0.0067064,0.10092,0.0,1.0,0.0,0.0,0.0,0.0081301,0.0,0.0,0.0,0.0,0.0,0.005137,0.01139,0.0,0.0,0.0,0.0,0.036585,0.0,0.0,0.0,0.0,0.004,0.0,0.010345,0.027778,0.0,0.0046642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028846,0.0,0.0072115
MESH:D002481,0.021277,0.0,0.0,0.0,0.0,0.0,0.020797,0.10791,0.0,0.011561,0.053254,0.0,0.0,0.041885,0.0,0.017301,0.15748,0.035556,0.035915,0.052632,0.034884,0.037383,0.021277,0.0,0.0,0.0,0.0,0.0,0.0,0.039801,0.0,0.0,0.0,0.0,0.0,0.0,0.035211,0.035874,0.023077,0.0,0.14371,0.0,0.15663,0.0,0.0,0.035503,0.10791,0.035971,0.0,0.057554,0.036364,0.08,0.0,0.024096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030151,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16016,0.0,0.0,0.0,0.021277,0.019108,0.0,0.0,0.0,0.0,0.051195,0.0,0.0,0.047337,0.0,0.01707,0.0,0.022814,0.0,1.0,0.022333,0.054299,0.0,0.0051086,0.040302,0.0,0.072727,0.0,0.0,0.0,0.14724,0.025478,0.026316,0.0,0.0,0.0,0.0,0.0,0.026316,0.0,0.0,0.021413,0.035503,0.029412,0.0,0.028871,0.0,0.0,0.0,0.023346,0.021598,0.0,0.026432,0.029772,0.0,0.0,0.075472,0.0,0.0,0.0,0.0,0.0
MESH:D004761,0.0,0.0,0.0,0.0,0.0,0.024896,0.0,0.0,0.028986,0.0,0.03367,0.0,0.0,0.026393,0.0,0.0,0.15493,0.022005,0.065513,0.0,0.0,0.0,0.0,0.14716,0.22837,0.0,0.10918,0.19529,0.042194,0.024931,0.043254,0.010959,0.0,0.0,0.0,0.093645,0.38272,0.096296,0.048017,0.0,0.0,0.0,0.058419,0.0,0.0,0.0,0.0,0.0,0.054054,0.0,0.0,0.0,0.0,0.0,0.0,0.014252,0.0,0.044226,0.0,0.0,0.0,0.0,0.0,0.29536,0.0,0.0,0.022272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092409,0.0,0.016461,0.0,0.025189,0.043254,0.0,0.024896,0.0,0.0,0.039046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057325,0.013378,0.0,0.0,0.0,0.0085179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.0075529,0.0,0.010309,0.0,0.022333,1.0,0.042394,0.0,0.0,0.025281,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.021687,0.3612,0.0,0.0,0.0,0.0,0.021687,0.0,0.0,0.0,0.0,0.095368,0.0,0.076609,0.0,0.0,0.0,0.010571,0.0,0.0,0.014528,0.092025,0.0,0.0,0.061372,0.0,0.0,0.0,0.0,0.014742
MESH:D014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.0,0.063158,0.0,0.0,0.19048,0.053571,0.054115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.054054,0.057915,0.0,0.0,0.0,0.09697,0.0,0.04717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055276,0.0,0.039936,0.0,0.053004,0.0,0.15447,0.0,0.0,0.047059,0.0,0.0,0.0,0.0,0.047923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071429,0.0,0.041369,0.0,0.038168,0.0,0.054299,0.042394,1.0,0.1237,0.12164,0.060759,0.0,0.097561,0.0,0.039088,0.046908,0.0,0.20256,0.044053,0.0,0.0,0.0,0.38776,0.055276,0.044053,0.04717,0.23342,0.0,0.0,0.10837,0.0,0.057269,0.0,0.0,0.0,0.039063,0.0,0.0,0.0,0.058201,0.0,0.0,0.10127,0.0,0.0,0.0,0.0,0.0
MESH:D002292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021067,0.0,0.0,0.014754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857,0.0052786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047281,0.0,0.0,0.0,0.0,0.0,0.056017,0.040663,0.0,0.0,0.0067797,0.0,0.0,0.0,0.012605,0.0,0.0,0.087563,0.0,0.011628,0.23214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018382,0.0,0.0,0.0,0.0,0.0,0.020661,0.012277,0.0,0.0,0.0,0.0,0.0,0.0,0.0052786,0.02259,0.0,0.011688,0.013774,0.018116,0.041929,0.011002,0.00982,0.012535,0.073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041929,0.0,0.0,0.019737,0.0,0.0,0.0,0.0,0.0,0.0,0.0029155,0.011335,0.0,0.0081301,0.0,0.0,0.1237,1.0,0.077547,0.0,0.0,0.0,0.0,0.06051,0.015056,0.0,0.1079,0.0,0.0,0.044702,0.0,0.13194,0.013774,0.0,0.04662,0.051701,0.0,0.0,0.012262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064179,0.0,0.011628
MESH:D007669,0.0096618,0.0,0.0,0.0,0.0,0.0,0.0,0.016207,0.0,0.0058394,0.0088626,0.014446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088106,0.0058565,0.0040775,0.0096618,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046566,0.0,0.0,0.0,0.0059613,0.0,0.015353,0.0,0.016207,0.016207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013532,0.0,0.010341,0.0,0.0096154,0.0,0.072107,0.0,0.0,0.0,0.0,0.0,0.0,0.0096618,0.0041365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028791,0.0,0.0,0.0,0.0051086,0.0,0.12164,0.077547,1.0,0.0,0.0,0.0,0.0,0.012565,0.008642,0.0,0.11111,0.0,0.0,0.0,0.0,0.29332,0.013532,0.0,0.011481,0.050802,0.0,0.0,0.012048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D045169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28657,0.0,0.0,0.19324,0.23821,0.2409,0.0,0.040404,0.0,0.0,0.0,0.0,0.069264,0.0,0.0,0.0,0.04507,0.0,0.0,0.0,0.0,0.0,0.0,0.042194,0.0401,0.02537,0.0,0.0,0.0,0.084211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046921,0.0,0.0,0.0,0.040302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035955,0.0,0.0,0.0,0.0,0.0,0.034409,0.0,0.0,0.0,0.0,0.046472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054983,0.0,0.03811,0.0,0.27349,0.0,0.040302,0.025281,0.060759,0.0,0.0,1.0,0.0,0.084806,0.0,0.0,0.0,0.0,0.0,0.075795,0.0,0.0,0.0,0.0,0.0,0.051345,0.0,0.0,0.028571,0.0,0.033241,0.03071,0.034555,0.0,0.0,0.0,0.044968,0.0,0.0,0.0,0.035639,0.0,0.0,0.088561,0.0,0.0,0.0,0.0,0.0
MESH:D006949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.05,0.0,0.0,0.097826,0.0,0.0,0.034884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754,0.098901,0.0,0.050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D001170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044118,0.089552,0.0,0.0,0.34286,0.071429,0.072398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.10588,0.072289,0.049261,0.0,0.0,0.0,0.14679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060302,0.0,0.0,0.0,0.0,0.038911,0.0,0.035088,0.0,0.0,0.09322,0.0,0.0,0.14286,0.0,0.033956,0.0,0.048544,0.0,0.072727,0.058824,0.097561,0.0,0.0,0.084806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05848,0.0,0.0,0.0,0.0,0.0,0.05848,0.0,0.0,0.0,0.0,0.068027,0.0,0.094614,0.12183,0.0,0.0,0.05,0.16046,0.0,0.0,0.09621,0.0,0.0,0.15686,0.27273,0.21951,0.0,0.0,0.0
MESH:D001714,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D011471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258,0.0,0.0,0.013158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439,0.010737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020231,0.0,0.0,0.0,0.0,0.0,0.059259,0.058824,0.0,0.0,0.012312,0.0,0.0,0.0,0.021429,0.0,0.0,0.018927,0.0,0.019355,0.088993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719,0.0,0.0,0.0,0.0,0.0,0.013986,0.018868,0.0,0.0,0.0,0.0,0.0,0.0,0.010737,0.035294,0.0,0.019481,0.094406,0.026706,0.05625,0.018072,0.010941,0.021277,0.013746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.029703,0.0,0.0,0.0,0.0,0.0,0.0,0.012571,0.00625,0.0,0.005137,0.0,0.0,0.039088,0.06051,0.012565,0.0,0.0,0.0,0.0,1.0,0.024106,0.0,0.018663,0.0,0.0,0.066667,0.0,0.042403,0.094406,0.0,0.06392,0.020654,0.0,0.0,0.018966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034884,0.0,0.019355
MESH:D011085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937,0.0,0.0,0.022508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17483,0.0081301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013711,0.0,0.0,0.0,0.0,0.0,0.23008,0.032877,0.0,0.0,0.0085324,0.0,0.0,0.0,0.014458,0.0,0.0,0.01227,0.0,0.012632,0.025388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034816,0.0,0.0,0.0,0.0,0.027248,0.053864,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0081301,0.021918,0.0,0.012739,0.017564,0.015123,0.041221,0.011561,0.012821,0.01432,0.0077253,0.032787,0.0,0.0,0.0,0.0,0.0,0.0,0.01145,0.0,0.0,0.039046,0.023641,0.0,0.0,0.0,0.0,0.0,0.0061644,0.012121,0.0,0.01139,0.0,0.0,0.046908,0.015056,0.008642,0.0,0.0,0.0,0.0,0.024106,1.0,0.0,0.014056,0.0,0.0,0.039344,0.0,0.052257,0.017564,0.0,0.048301,0.016055,0.0,0.0,0.048276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027248,0.0,0.0,0.0,0.021563,0.0,0.012632
MESH:D012595,0.0,0.0,0.0,0.0,0.0,0.0,0.078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065217,0.0,0.0,0.0,0.0,0.0,0.068702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.0,0.0,0.0,0.0,0.16364,0.0,0.0,0.0,0.3,0.16981,0.10843,0.0,0.094737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857,0.0,0.0,0.0,0.10843,0.0,0.0,0.0,0.0,0.0,0.0,0.21951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596,0.16364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
